CUST_CODE,Churn_Risk_Probability,Holiday_Monetary,Pre_Monetary,Holiday_Frequency
CUST0000952171,0.7056782078751077,260.98,1469.6399999999999,9
CUST0000764265,0.7056755766164862,201.45,1013.8100000000001,12
CUST0000708975,0.705666019379885,215.48000000000002,1189.77,10
CUST0000302501,0.7056611495826131,136.61,615.37,15
CUST0000753971,0.7056573260584447,275.3,1670.05,9
CUST0000538818,0.705627455649565,238.05,1258.99,18
CUST0000673443,0.7056127602017279,300.11,1732.42,18
CUST0000834428,0.7055984943923951,224.68,1219.48,9
CUST0000577368,0.7055659015802213,151.54,674.63,18
CUST0000323303,0.7055478363448444,81.9,253.09,20
CUST0000959256,0.7055447753463732,538.6899999999999,3409.42,17
CUST0000603493,0.7054871438725845,220.93,1246.21,11
CUST0000674487,0.7054824664574333,184.38,1047.95,7
CUST0000211249,0.7054738719441573,151.08,720.99,14
CUST0000608510,0.7054716952594884,36.38,14.329999999999998,16
CUST0000073605,0.7054715789086963,123.49,478.36,23
CUST0000149925,0.7054456407519157,82.64999999999999,157.31,29
CUST0000609040,0.7054221609188921,286.43,1706.52,4
CUST0000881156,0.7054040408486953,168.02,914.13,14
CUST0000468457,0.7053940685983604,181.43,954.51,17
CUST0000789253,0.7053688827600758,498.44,3085.86,16
CUST0000247152,0.705358530951249,428.86,2681.52,11
CUST0000572692,0.7053584950245801,125.66,514.56,21
CUST0000827077,0.7053202572829275,213.48,1127.86,18
CUST0000822858,0.7053158844047343,62.83,151.27,15
CUST0000784517,0.7053122480875078,306.25,1733.98,9
CUST0000084209,0.705311924214816,213.91,1127.26,15
CUST0000245755,0.7053097488018116,426.78,2246.13,46
CUST0000276841,0.7052929982695106,120.69999999999999,447.52,20
CUST0000831274,0.7052863526884983,202.42,1141.0,7
CUST0000735718,0.705220767062591,123.72000000000001,550.82,17
CUST0000492125,0.7052143780893625,83.86999999999999,315.26,19
CUST0000283742,0.7052031200393214,189.7,1033.54,13
CUST0000855120,0.7051936453615963,414.28,2431.57,24
CUST0000219582,0.7051832550136539,276.24,1510.39,11
CUST0000746823,0.705168578612866,646.73,4028.06,29
CUST0000679116,0.7051634925138419,267.28999999999996,1573.2,8
CUST0000302286,0.7051021105178953,347.99,2131.7,12
CUST0000362357,0.7050991879852146,567.21,3541.24,23
CUST0000170973,0.7050913083601692,69.03,173.96,16
CUST0000224559,0.7050653260070283,99.35,397.09,15
CUST0000306535,0.7050369703129423,81.8,58.5,22
CUST0000332029,0.7050275712206147,223.85000000000002,1212.78,14
CUST0000937298,0.7049997141323208,409.53,1961.8700000000001,56
CUST0000051377,0.7049911314271232,351.61,1910.71,33
CUST0000142318,0.7049740606082032,251.17,1454.48,10
CUST0000847313,0.7049644993118874,135.23999999999998,515.39,25
CUST0000274338,0.7049383964691338,258.51,1330.07,19
CUST0000505734,0.7049338574937998,195.12,1053.63,20
CUST0000340617,0.7049291118024728,352.94,2082.94,15
CUST0000009598,0.7048918570730565,248.54999999999998,1429.61,16
CUST0000000251,0.7048711274950746,288.85,1680.1200000000001,11
CUST0000252678,0.7048607993041534,290.45000000000005,1732.4,10
CUST0000088763,0.7048421967539718,317.68,1931.48,6
CUST0000477343,0.7048181872190733,262.0,1515.45,4
CUST0000145443,0.704781484851478,206.09,1149.59,8
CUST0000436947,0.7047441873892368,70.21,148.79,17
CUST0000861846,0.7047323330440871,264.79,1543.57,12
CUST0000207966,0.7047195513119946,203.25,1134.64,5
CUST0000690806,0.7046746759687105,236.28,1311.65,17
CUST0000207029,0.7046719040586928,376.98,2131.16,27
CUST0000199424,0.7046636329141078,208.72,1179.27,17
CUST0000479086,0.7046533211984694,199.36,1083.52,10
CUST0000493521,0.7046479461623311,348.9,2158.22,8
CUST0000617487,0.7046402276220014,256.05,1478.33,16
CUST0000529854,0.7046002856722559,389.71999999999997,2370.39,17
CUST0000018394,0.7045684917753791,190.6,891.0699999999999,14
CUST0000059256,0.7045557669529954,216.3,1226.58,7
CUST0000847262,0.7045450963767177,346.58,1780.92,42
CUST0000368200,0.704518731214192,209.79,1232.76,7
CUST0000713979,0.7045150733980088,243.67000000000002,1342.12,10
CUST0000466989,0.7045119728373578,135.9,582.75,18
CUST0000043272,0.704510177528437,107.46000000000001,410.07,16
CUST0000581869,0.7044979512392846,157.37,694.0600000000001,17
CUST0000140921,0.7044871745899097,182.60000000000002,957.46,16
CUST0000080933,0.7044842276480623,209.88,1183.29,9
CUST0000480945,0.7044832298498062,397.13,2462.58,11
CUST0000758613,0.7044752612608824,199.4,1025.64,12
CUST0000359705,0.7044677834134505,44.53,31.98,17
CUST0000388872,0.7044593678733986,94.08,311.36,19
CUST0000251212,0.7044523733318027,274.98,1487.53,18
CUST0000671885,0.7044494965911886,215.66,1169.34,8
CUST0000998742,0.7044415256265304,167.56,811.04,15
CUST0000359836,0.7044355728856868,461.92999999999995,2930.89,4
CUST0000386629,0.7044320497787291,161.91,785.57,20
CUST0000634907,0.7044301646539106,208.92,1014.14,9
CUST0000291957,0.7044259834454178,327.77,1944.53,15
CUST0000202527,0.7044168284731542,290.96000000000004,1640.78,21
CUST0000554447,0.7044080316292314,291.78,1599.4,24
CUST0000747793,0.7043851776280952,228.49,1318.49,13
CUST0000424470,0.7043845523752403,417.74,2459.13,22
CUST0000095673,0.7043844270720809,370.98,2139.4,23
CUST0000990792,0.7043551364576757,100.01,336.05,24
CUST0000481768,0.7043358890244285,331.38,1919.9,10
CUST0000354896,0.7043240965798228,486.51,3058.47,11
CUST0000492105,0.7043220886302111,263.15,1435.04,8
CUST0000195493,0.7043195051731547,259.22,1377.08,23
CUST0000177477,0.7042723171756979,168.32999999999998,850.0,14
CUST0000796194,0.7042408655265902,329.59000000000003,1925.38,25
CUST0000017634,0.7042399751864492,179.85,857.26,18
CUST0000475185,0.7042259029084204,172.2,941.96,4
CUST0000790155,0.7042096539545478,108.93,435.45,15
CUST0000833888,0.7041939672063446,310.38,1504.08,27
CUST0000452911,0.7041692752715418,720.83,4659.92,15
CUST0000010155,0.7041647982429796,151.74,631.58,19
CUST0000025329,0.7041554393828418,371.28999999999996,2273.2,7
CUST0000761755,0.7041314664201209,228.07999999999998,1364.74,8
CUST0000331051,0.7041275711138519,443.44,2548.05,24
CUST0000859330,0.7040828076271658,116.2,337.66,18
CUST0000573023,0.7040608043599008,348.24,1974.82,17
CUST0000253807,0.7040385703445607,367.15,2131.07,24
CUST0000693091,0.7040234062224562,318.58,1857.71,9
CUST0000131110,0.7040208966558037,200.5,1027.45,11
CUST0000365906,0.7039681179725088,373.13,2274.79,16
CUST0000077467,0.703959406672872,435.08,2697.46,12
CUST0000575353,0.7039507883870182,244.77,1372.26,11
CUST0000875819,0.703949568914956,177.54,972.33,6
CUST0000416458,0.7039260484179988,79.92,251.54,17
CUST0000201464,0.7039140242218473,219.09,1101.9,21
CUST0000680685,0.7038804561339259,270.23,1472.11,21
CUST0000915115,0.7038781576965971,393.07,2358.58,23
CUST0000920229,0.7038491309193093,304.01,1701.34,22
CUST0000548464,0.7038362040215156,358.09,2093.01,21
CUST0000246161,0.7038268916168053,359.29,2200.69,15
CUST0000663689,0.7038114812262493,225.73,1285.53,8
CUST0000134348,0.7038078182653227,250.94,1311.46,9
CUST0000729082,0.70380300267102,452.76,2731.18,23
CUST0000804193,0.7037662337191466,252.81,1477.02,17
CUST0000244404,0.7037496932997607,272.68,1559.3700000000001,12
CUST0000778517,0.7037344257723865,373.75,2212.9,25
CUST0000874553,0.7037260936831484,195.64999999999998,1062.03,17
CUST0000822536,0.7036945609578066,124.17,403.93,20
CUST0000165335,0.7036720312110899,284.82,1634.71,12
CUST0000924918,0.7036539038522599,403.7,2495.94,13
CUST0000705304,0.7036388818196995,293.78,1672.58,16
CUST0000292382,0.7036379935977921,113.27000000000001,359.49,15
CUST0000901481,0.7036332190288557,383.69,2243.34,19
CUST0000446706,0.7036214853420226,306.26,1753.79,11
CUST0000290552,0.7036151336957268,207.21,1214.9,7
CUST0000027470,0.7036086176797519,232.7,1277.05,15
CUST0000611880,0.7036061376494873,354.81,2178.74,7
CUST0000667557,0.7035971280764066,318.27,1752.53,35
CUST0000757729,0.7035734388703343,205.95,1167.21,6
CUST0000220295,0.703542231301107,294.28,1659.81,20
CUST0000352006,0.703519934386462,280.53,1521.22,12
CUST0000955183,0.7035135631546037,151.55,500.14,25
CUST0000388770,0.7034918115950966,403.1,2498.88,11
CUST0000767314,0.703414057816534,75.61,195.51,20
CUST0000162317,0.7034058394204503,190.98,1087.8700000000001,12
CUST0000155824,0.7033871495971102,459.42,2676.01,29
CUST0000101652,0.7033748255866819,111.21,323.84000000000003,19
CUST0000455199,0.7033544016202035,211.72,1153.7,11
CUST0000870072,0.7033345544098135,135.19,563.67,25
CUST0000871043,0.7033282227404045,160.23000000000002,765.59,18
CUST0000571949,0.7033274462872307,318.19,1881.48,12
CUST0000043709,0.7033123528496223,136.56,513.19,23
CUST0000430533,0.7032852182426583,74.85,210.49,18
CUST0000053805,0.7032800680731104,309.78999999999996,1822.3700000000001,23
CUST0000928996,0.7032652072629241,310.76,1870.6299999999999,13
CUST0000256645,0.7032511971895496,488.37,2913.94,36
CUST0000031180,0.7032285602167205,150.26,710.22,18
CUST0000071688,0.7031929184533019,64.28,4.109999999999999,18
CUST0000972478,0.7031855632487367,196.39,1065.46,13
CUST0000492193,0.7031584446029964,237.35999999999999,1199.66,28
CUST0000741914,0.7031336418839151,251.12,1259.1399999999999,15
CUST0000669052,0.7031282302781297,279.69,1537.58,17
CUST0000124353,0.7031058179963708,395.02,2257.92,43
CUST0000066088,0.703095026120489,316.72,1646.56,37
CUST0000096424,0.7030567196507747,335.01,1888.79,17
CUST0000905588,0.7030536770315634,526.4,3360.94,16
CUST0000906196,0.7030442931441367,284.87,1558.76,26
CUST0000335945,0.7030361535485912,97.96,227.67,21
CUST0000248181,0.703006528055715,150.05,748.51,20
CUST0000031937,0.7030049612031128,344.55,1867.55,24
CUST0000637971,0.7029671774303909,230.68,1355.15,10
CUST0000177559,0.7029473276509203,306.02,1731.58,15
CUST0000453852,0.702898708577977,146.05,563.98,27
CUST0000874952,0.7028953394692048,228.11,1295.75,12
CUST0000840836,0.7028497625121795,137.72,641.21,18
CUST0000520032,0.7028209706483202,435.28999999999996,2697.88,10
CUST0000929145,0.7027694741456885,192.12,1081.2,6
CUST0000530502,0.7027518463327523,178.61,1035.53,5
CUST0000043800,0.7027424753664155,311.78999999999996,1876.5,7
CUST0000687021,0.7026823995062914,373.3,2351.48,11
CUST0000987827,0.7026663665630656,276.64,1603.05,11
CUST0000453455,0.7026650996913528,317.02,1903.79,10
CUST0000445192,0.7026593075407026,230.5,1243.92,12
CUST0000917179,0.7026369880105959,248.19,1437.24,5
CUST0000652021,0.7026337080959242,97.4,338.44,15
CUST0000128160,0.7026137315370029,359.47,2121.5099999999998,9
CUST0000535373,0.7026132679687189,128.32,532.37,17
CUST0000834617,0.7026109792832902,490.31,3046.21,22
CUST0000495162,0.7026056263344651,131.87,469.56,30
CUST0000692624,0.7025475452533105,207.26,1116.69,8
CUST0000895262,0.7024947261110985,217.78,1168.66,16
CUST0000043467,0.7024719768888354,294.52,1701.89,10
CUST0000741449,0.7024187120585893,327.67,1888.45,9
CUST0000649828,0.7024087764935971,188.08999999999997,982.98,18
CUST0000914048,0.7023985835817178,222.13,1223.59,8
CUST0000718883,0.7023805831293406,64.98,58.099999999999994,20
CUST0000455853,0.7023739805092355,182.1,907.56,12
CUST0000176455,0.7023672806836371,420.53,2625.14,11
CUST0000977598,0.7023267292710585,218.38,1103.99,21
CUST0000507311,0.702325702885092,279.71999999999997,1632.09,5
CUST0000166491,0.7022997177178962,192.32999999999998,975.95,16
CUST0000585530,0.7022483518822297,186.76999999999998,1053.05,6
CUST0000360329,0.7022348051752787,111.22,421.16,19
CUST0000125187,0.7022087930356816,40.65,59.0,18
CUST0000139729,0.7021908857496781,84.45,240.16,16
CUST0000218070,0.7021800342278568,228.6,1282.06,7
CUST0000084198,0.7021728398294759,179.0,742.35,27
CUST0000607921,0.7021663274597159,180.25,885.4300000000001,23
CUST0000273539,0.7021633476700118,277.22,1638.51,12
CUST0000096667,0.7021264025221265,574.52,3572.38,30
CUST0000198533,0.7020569078123515,234.6,1273.55,7
CUST0000925588,0.7020354401088605,258.32,1538.86,8
CUST0000114375,0.7020221741993784,189.93,893.34,25
CUST0000578676,0.7019937478316843,217.45,1243.93,7
CUST0000716802,0.701946060662221,85.3,226.57999999999998,18
CUST0000515567,0.7019170632362925,179.57999999999998,828.56,18
CUST0000105417,0.701877570283364,439.8,2680.15,19
CUST0000429742,0.7018754653534613,191.97,1131.43,9
CUST0000795426,0.7018597683593953,149.18,734.19,19
CUST0000230883,0.7018508935404935,238.85999999999999,1358.89,10
CUST0000307257,0.7018458746107645,279.91999999999996,1668.19,7
CUST0000716790,0.7018301597816625,112.57,400.25,21
CUST0000371978,0.7018258395332433,89.58,309.21999999999997,16
CUST0000944734,0.7018038834350369,312.66999999999996,1843.66,10
CUST0000562562,0.7018031575903536,129.41,546.1,18
CUST0000603289,0.7017694382531803,92.96000000000001,295.58,20
CUST0000872481,0.7017253327000321,474.8,2883.96,21
CUST0000165207,0.7017122009061029,239.57,1345.59,12
CUST0000880642,0.7016890915775635,127.3,570.08,16
CUST0000064041,0.7016803078852387,297.43,1711.52,21
CUST0000544392,0.7016582543032865,228.83,1324.16,8
CUST0000100446,0.7016536987495676,237.19,1341.71,10
CUST0000411807,0.7016417854640618,209.27,1126.5,11
CUST0000487231,0.7016010721148581,274.11,1655.66,6
CUST0000561019,0.7015997183241248,123.63000000000001,392.03,33
CUST0000303226,0.7015719374494034,240.57,1266.5,18
CUST0000806594,0.7015295808486535,594.9,3599.73,54
CUST0000438873,0.701487611900879,290.14,1705.18,4
CUST0000654108,0.7014559905588815,206.32999999999998,1148.15,9
CUST0000328359,0.7013980490445695,418.51,2557.64,10
CUST0000026864,0.7013898690572085,174.61,952.69,5
CUST0000013212,0.7013429093306325,292.46999999999997,1764.18,14
CUST0000618423,0.7013337863839587,234.51999999999998,1123.2,34
CUST0000258084,0.7013316853171374,254.41,1528.43,8
CUST0000488295,0.7013226125699006,368.57000000000005,2148.16,24
CUST0000025783,0.7013206595459354,238.31,1349.34,21
CUST0000606028,0.7013065671454928,200.57999999999998,1072.51,11
CUST0000885261,0.7013034190001284,296.97,1824.32,12
CUST0000296107,0.7013031713557429,97.94,307.92,21
CUST0000050779,0.7012914673300191,219.98,1195.35,12
CUST0000427897,0.7012833711501806,119.69,414.06,17
CUST0000100896,0.7012610157059012,241.98,1319.31,13
CUST0000924335,0.7012440473815255,175.32,798.15,17
CUST0000732731,0.7012408736882512,216.1,1191.43,7
CUST0000070398,0.7011992094045422,205.85,1061.17,12
CUST0000568002,0.7011741814538217,330.71,1954.1299999999999,6
CUST0000358480,0.701166270150638,208.12,1121.54,14
CUST0000569308,0.7011593080009195,265.75,1457.85,14
CUST0000115809,0.7011461972215155,254.79,1566.48,4
CUST0000312360,0.7011301923838338,518.0,3215.82,21
CUST0000172879,0.701116684524318,284.69,1674.89,16
CUST0000872480,0.7010965145727914,172.78,868.85,13
CUST0000103963,0.7010788611146705,255.07999999999998,1535.03,5
CUST0000521350,0.7010127661036668,109.06,415.67,19
CUST0000549927,0.7009841815492381,345.43,2141.0099999999998,10
CUST0000424500,0.700980455270042,203.17000000000002,1021.36,20
CUST0000559840,0.7009649022375102,328.01,2021.54,12
CUST0000509304,0.7009627205341752,292.83,1658.25,21
CUST0000103384,0.7009583016961174,190.75,1008.34,14
CUST0000801198,0.7009503717803149,497.37,2990.86,36
CUST0000852899,0.7009462394297608,182.51,802.27,23
CUST0000442349,0.7009323326700969,272.67,1531.97,9
CUST0000073110,0.7009246078692032,190.32,938.37,18
CUST0000850213,0.700914655423794,211.57,1146.01,28
CUST0000331871,0.700856124506468,347.40999999999997,2034.89,18
CUST0000213421,0.7008525532039224,238.61,1341.66,15
CUST0000966754,0.7008447216024171,125.07000000000001,579.34,15
CUST0000684944,0.7008215402503443,281.14,1538.88,23
CUST0000486798,0.7007927956727336,100.6,251.48999999999998,19
CUST0000899444,0.7007878070397893,202.34,859.08,40
CUST0000033294,0.7007753033078228,193.94,796.26,49
CUST0000816162,0.7007635515850261,354.46999999999997,2124.71,17
CUST0000713175,0.7007562607047517,342.49,2075.02,10
CUST0000791696,0.7007531275876161,92.09,332.7,18
CUST0000797966,0.7007178129993422,342.45000000000005,2149.95,5
CUST0000475074,0.7007070381987968,246.25,1345.21,5
CUST0000410311,0.7007056548810128,246.39999999999998,1451.05,9
CUST0000974546,0.7007027083271911,179.58,914.87,14
CUST0000766814,0.7006986929767391,55.94,46.91,18
CUST0000882196,0.7006948303613906,274.93,1565.6000000000001,12
CUST0000956665,0.700693002647411,113.98,446.63,21
CUST0000854779,0.7006433580187943,139.85,564.06,21
CUST0000907296,0.7006301206700531,400.05,2186.63,50
CUST0000223668,0.7006239012283356,383.05,2195.73,24
CUST0000011844,0.7006220409444035,211.15,1072.7,15
CUST0000195001,0.7005914432378857,295.67,1806.5700000000002,13
CUST0000987542,0.700578363509166,182.28,858.83,15
CUST0000379006,0.7005461326424003,71.14,147.98,24
CUST0000777316,0.7005206640420278,104.31,420.73,16
CUST0000795735,0.7004972353705325,315.55,1923.35,7
CUST0000275879,0.7004643643753694,293.5,1597.98,26
CUST0000050217,0.7004388918658196,284.83,1726.17,18
CUST0000912289,0.7004283395136972,236.76,1148.29,40
CUST0000345222,0.7004258165998294,236.39,1404.34,9
CUST0000158825,0.7003765641135046,436.87999999999994,2759.2599999999998,13
CUST0000957378,0.7003686675993991,136.57,587.52,18
CUST0000055206,0.7003682106109135,195.56,1056.13,2
CUST0000091555,0.7003522651471362,389.36,2339.68,10
CUST0000738233,0.7003519991440641,245.33999999999997,1401.47,7
CUST0000929514,0.7003476864611984,124.35000000000001,574.82,20
CUST0000001940,0.7003316858866574,362.52,2191.52,22
CUST0000326019,0.7003158151421076,180.12,767.79,19
CUST0000579704,0.7003129214498057,180.01,820.16,29
CUST0000775240,0.7002582758500793,347.11,2145.75,8
CUST0000415940,0.7002538971224972,343.79,2042.87,11
CUST0000486457,0.7002429906107377,330.77,1940.8,20
CUST0000724370,0.7001834715371709,178.03,819.28,29
CUST0000958041,0.7001748959415097,80.56,226.13,17
CUST0000767099,0.7001556267476932,320.62,1634.67,38
CUST0000235033,0.7000693874058028,374.78999999999996,2177.82,28
CUST0000363210,0.7000472523031795,346.0,2160.08,12
CUST0000400834,0.7000085630008722,71.38,106.62,24
CUST0000039219,0.7000023742657344,208.71,1235.55,9
CUST0000024290,0.6999407055245146,202.6,1058.4,7
CUST0000127550,0.6999262889190971,379.93,2307.07,11
CUST0000589767,0.6998821612718681,296.05,1781.06,13
CUST0000454900,0.6997470360431958,234.0,1397.05,4
CUST0000801680,0.6997069197548543,292.8,1715.65,12
CUST0000714633,0.6996885604623586,188.11,998.8,14
CUST0000736496,0.6996757548163186,392.37,2384.11,9
CUST0000892542,0.6996682228917364,294.46000000000004,1679.05,17
CUST0000081260,0.6996493303146609,31.43,35.35,14
CUST0000431448,0.6996339499927478,429.74,2507.65,31
CUST0000128919,0.6996082608327103,429.91,2787.24,8
CUST0000226345,0.6996022293524773,545.41,3472.87,23
CUST0000555181,0.6995886042814192,343.34999999999997,2042.08,20
CUST0000129057,0.6995851387579534,321.68,1916.79,11
CUST0000913729,0.6995756311127288,332.08,2060.53,10
CUST0000615852,0.6995418716731665,262.6,1508.56,12
CUST0000809470,0.69952815763432,265.63,1417.91,28
CUST0000974322,0.6995085726713692,159.22,806.77,16
CUST0000429730,0.699459522184937,110.89,377.25,20
CUST0000080114,0.6993904625044831,279.41,1655.81,10
