CUST_CODE,Churn_Risk_Probability,Holiday_Monetary,Pre_Monetary,Holiday_Frequency,Holiday_Uplift_Ratio
CUST0000996962,0.77972054,68.79,268.32,16,1.538237924865832
CUST0000447163,0.7797004,218.5,1044.18,25,1.2555306556340862
CUST0000432761,0.77964914,46.69,0.0,22,20.0
CUST0000002498,0.77962434,154.10999999999999,454.23,30,2.035664751337428
CUST0000854282,0.7795761,34.72,45.06,17,4.623169107856191
CUST0000254471,0.77954936,222.34,897.1999999999999,22,1.4868925546143559
CUST0000500434,0.7795421,189.6,1147.0,11,0.9918047079337402
CUST0000345855,0.7795283,328.38,1921.57,17,1.025349063526179
CUST0000707875,0.77952135,279.83,1083.59,51,1.5494605893372955
CUST0000548464,0.7794852,358.09000000000003,2093.0099999999998,21,1.026531168030731
CUST0000049428,0.77948105,425.23,2488.8,7,1.0251446480231436
CUST0000708013,0.77948076,99.38,357.62,20,1.66735641183379
CUST0000140681,0.77947503,328.7,1391.69,18,1.4171259404033942
CUST0000210649,0.77944994,133.89999999999998,407.04,25,1.9737617924528297
CUST0000978080,0.7794357,522.03,2466.12,12,1.2700841808184515
CUST0000103377,0.7794086,184.07,732.74,25,1.507246772388569
CUST0000248420,0.7794005,71.84,230.26,16,1.871970815599757
CUST0000801575,0.7793766,144.54,850.88,18,1.019227153065062
CUST0000359044,0.77935475,146.72,750.47,15,1.1730249043932468
CUST0000101445,0.7793468,192.94,665.9399999999999,8,1.738354806739346
CUST0000376683,0.7793436,306.27,1356.96,31,1.354218252564556
CUST0000494130,0.779317,360.53999999999996,2064.91,15,1.047619508840579
CUST0000786779,0.7793164,506.43,2632.85,54,1.1541029682663273
CUST0000206449,0.779315,221.45999999999998,1136.13,13,1.1695492593277175
CUST0000632451,0.77930725,149.18,0.0,16,20.0
CUST0000452614,0.77930534,233.14,993.84,13,1.4075102632214438
CUST0000064983,0.77929825,190.97,1266.22,13,0.9049138380376238
CUST0000217534,0.7792879,225.84,1153.29,24,1.1749343183414405
CUST0000731184,0.7792866,107.71000000000001,474.56,17,1.3618088334457181
CUST0000812630,0.7792858,179.65,754.37,15,1.4288744250169014
CUST0000406373,0.77927613,324.52,1410.24,19,1.3807011572498298
CUST0000205513,0.77926064,133.6,602.49,19,1.33047851416621
CUST0000166929,0.7792555,93.17999999999999,385.07,22,1.4518918638169684
CUST0000055310,0.7792531,337.65999999999997,1360.56,41,1.4890633268654083
CUST0000366384,0.7792432,211.60999999999999,1179.48,4,1.076457421914742
CUST0000093835,0.77923346,255.82999999999998,1468.39,13,1.045348987666764
CUST0000480389,0.7792314,278.11,1322.47,27,1.261775314373861
CUST0000642045,0.77920973,245.24,1330.47,17,1.1059550384450607
CUST0000654091,0.7791901,418.98,2075.31,12,1.2113274643306302
CUST0000286743,0.7791853,101.77,488.40999999999997,22,1.2502201019635144
CUST0000510334,0.7791649,44.24,9.92,16,20.0
CUST0000901670,0.77913004,390.51,2291.19,16,1.0226388907074488
CUST0000363087,0.77911735,531.16,2860.97,16,1.1139438721832104
CUST0000941424,0.7791152,218.53,1252.9,13,1.0465160826881634
CUST0000128449,0.7791136,175.47,950.24,14,1.1079516753662233
CUST0000169335,0.77911115,166.3,435.65,45,2.2903707104326867
CUST0000465451,0.779088,438.74,2383.68,23,1.1043596455900122
CUST0000730540,0.77906805,338.07,1732.08,40,1.171089095191908
CUST0000359744,0.77905345,302.56,1389.7,37,1.3062963229473987
CUST0000390265,0.77903724,114.52000000000001,77.56,22,8.859205776173285
CUST0000564268,0.7790088,135.83,420.3,28,1.9390435403283373
CUST0000188167,0.7789991,160.98,934.29,18,1.0338117715056352
CUST0000057121,0.7789495,347.64,2092.94,8,0.9966076428373484
CUST0000757677,0.7789456,284.79999999999995,1582.12,21,1.0800697797891434
CUST0000373544,0.778937,290.65,1218.87,30,1.4307514337049891
CUST0000360667,0.7789356,178.0,711.26,20,1.5015606107471249
CUST0000943689,0.77891076,472.20000000000005,2110.51,21,1.3424243429313294
CUST0000556984,0.7789054,389.61,1811.06,18,1.290768941945601
CUST0000200441,0.7788981,63.7,236.75,15,1.6143611404435059
CUST0000642653,0.77889234,211.68,1183.76,17,1.0729201865242957
CUST0000827726,0.7788865,231.31,1350.61,9,1.0275801304595702
CUST0000595325,0.7788714,348.94,1719.31,8,1.2177210625192665
CUST0000760981,0.778865,198.65,859.03,22,1.3874951980722445
CUST0000736066,0.77884257,207.71,1006.26,13,1.2385069465148173
CUST0000144853,0.7788332,96.8,132.66,44,4.378109452736318
CUST0000140629,0.7788279,301.86,1631.99,8,1.1097862119253181
CUST0000059835,0.7788206,184.85999999999999,1078.17,5,1.0287431481120786
CUST0000278856,0.77879936,95.22,319.99,35,1.7854307947123347
CUST0000584842,0.77878904,112.03,424.1,29,1.5849563782126856
CUST0000112852,0.7787367,127.10000000000001,583.0,23,1.3080617495711835
CUST0000063743,0.77873206,74.05,305.12,26,1.4561484006292607
CUST0000196433,0.77872396,385.93,2220.48,26,1.0428285776048423
CUST0000256585,0.77871215,203.19,1247.54,12,0.9772351988713789
CUST0000914048,0.77870136,222.13,1223.59,8,1.0892374079552793
CUST0000554500,0.7786951,125.22999999999999,574.92,15,1.3069296597787519
CUST0000601283,0.77862984,270.79,1476.92,24,1.1000866668472227
CUST0000622522,0.7786124,296.05,1944.06,37,0.9137063670874357
CUST0000808296,0.7786094,210.89000000000001,1173.16,24,1.0785741075386137
CUST0000442204,0.7786041,398.64,2040.32,9,1.1722867001254704
CUST0000582793,0.77858484,51.3,47.02,19,6.546150574223734
CUST0000491275,0.7785844,214.64,1133.25,31,1.136412971542025
CUST0000197481,0.7785834,516.3199999999999,3084.51,9,1.0043475300777107
CUST0000478113,0.77857995,157.83,779.59,18,1.214715427340012
CUST0000669886,0.77853453,386.4,2281.13,37,1.016338393690846
CUST0000804434,0.77852196,285.82,1719.32,28,0.9974408487076285
CUST0000461029,0.77850527,128.07,685.03,18,1.1217318949535056
CUST0000198378,0.7785003,407.78,2106.28,9,1.161611941432288
CUST0000264468,0.778478,160.01,850.6,23,1.1286856336703501
CUST0000649667,0.7784745,450.15,2550.97,12,1.0587737213687343
CUST0000773067,0.7784681,69.66,0.0,19,20.0
CUST0000147134,0.778455,249.48,1018.1899999999999,7,1.4701381863895737
CUST0000298566,0.77844507,270.99,1166.22,23,1.3941966352832227
CUST0000058131,0.77844137,359.1,2094.86,10,1.0285174188251243
CUST0000345780,0.77843755,248.64,1436.49,20,1.0385314203370717
CUST0000475562,0.7784263,75.83,372.43,18,1.2216523910533523
CUST0000755405,0.7784242,233.98,1233.56,20,1.138071921917053
CUST0000277398,0.7784217,65.17,146.4,20,2.670901639344262
CUST0000244357,0.7784005,364.57,1892.08,13,1.1560927656335884
CUST0000538174,0.778394,198.41,1176.23,12,1.0120979740356904
CUST0000795377,0.7783744,257.16,1119.9,22,1.377765871952853
CUST0000572167,0.77836406,214.01,1126.42,10,1.1399477992223148
CUST0000497824,0.7783568,211.19,891.8100000000001,15,1.4208631883472935
CUST0000450362,0.7783469,178.44,780.2,19,1.3722635221738015
CUST0000357936,0.77833325,222.11,948.43,8,1.4051221492361061
CUST0000277441,0.7783322,239.05,1315.34,10,1.090440494472912
CUST0000002503,0.778331,384.04,1732.21,31,1.3302313229920162
CUST0000797966,0.778326,342.45000000000005,2149.95,5,0.9556966441080027
CUST0000205629,0.7783122,156.73,608.4399999999999,21,1.5455591348366315
CUST0000571804,0.7782607,164.13,649.05,20,1.5172636930899006
CUST0000597969,0.778253,247.51,1130.57,10,1.3135498023121082
CUST0000274982,0.77824926,284.04,1685.18,9,1.0113103644714512
CUST0000071812,0.7782464,205.63,1128.2,13,1.093582698103173
CUST0000088448,0.7782442,197.39,940.51,28,1.2592529585012386
CUST0000570231,0.7782377,256.48,1330.21,19,1.1568699678998053
CUST0000927480,0.7782166,104.88,489.23,15,1.2862661733744862
CUST0000062274,0.7782032,291.64,1296.08,21,1.3501018455650886
CUST0000584066,0.7782004,149.22,821.79,16,1.0894754134267879
CUST0000391998,0.77819335,124.59,628.94,28,1.1885712468597958
CUST0000389882,0.7781725,208.8,1068.59,16,1.1723860414190663
CUST0000405415,0.7781441,78.76,377.37,17,1.2522458065029016
CUST0000358862,0.7781422,221.73000000000002,1180.85,42,1.1266291230893004
CUST0000326004,0.77811396,293.1,1749.95,23,1.004942998371382
CUST0000345541,0.7781017,334.07,1815.8799999999999,41,1.103828446813666
CUST0000144801,0.7780961,291.5,1355.28,17,1.2905082344607757
CUST0000569487,0.7780952,369.33,1637.4,26,1.3533528765115426
CUST0000513515,0.77807623,330.85,1878.04,22,1.057006240548657
CUST0000450521,0.77807456,277.49,1614.78,16,1.0310630550291682
CUST0000740138,0.77806747,244.27,1554.5,10,0.9428240591830171
CUST0000991539,0.7780665,221.61,1255.8,9,1.0588150979455329
CUST0000151747,0.77802277,97.42,480.56,18,1.2163309472282338
CUST0000837438,0.778021,351.95,1894.35,14,1.1147359252514055
CUST0000423094,0.77801543,73.28,134.26999999999998,29,3.274595963357415
CUST0000596106,0.77800435,258.6,1524.57,19,1.0177295893268268
CUST0000704773,0.77800035,191.46,764.96,13,1.5017255804225058
CUST0000297834,0.7779953,80.85,161.59,26,3.002042205582028
CUST0000459200,0.7779825,413.37,2301.14,15,1.0778222967746423
CUST0000342944,0.7779813,250.29,1391.29,22,1.0793867561759232
CUST0000224506,0.7779641,112.45,358.99,31,1.8794395387058134
CUST0000782021,0.77794915,329.48,1582.42,19,1.2492764247165733
CUST0000030323,0.7779393,138.18,651.46,32,1.2726491265772266
CUST0000595936,0.7779282,217.66000000000003,1428.3,9,0.9143457256878809
CUST0000619343,0.7779251,155.93,772.23,16,1.2115302435802804
CUST0000793243,0.7779212,224.98000000000002,1365.58,9,0.9885030536475344
CUST0000405056,0.7779021,109.16,554.76,16,1.1806186459009302
CUST0000835996,0.7779008,311.94,1804.52,10,1.03719548688848
CUST0000625327,0.77787876,190.62,955.14,16,1.1974370249387525
CUST0000475074,0.7778758,246.25,1345.21,5,1.0983415228849027
CUST0000308673,0.7778708,220.6,868.1,19,1.5247091348922934
CUST0000788787,0.7778633,363.75,2070.61,14,1.054037216086081
CUST0000461910,0.7778468,60.25,202.66,17,1.7837757820980955
CUST0000738626,0.7778436,411.23,2196.19,21,1.1234820302432849
CUST0000596911,0.77783513,403.36,2366.78,34,1.0225538495339659
CUST0000452006,0.77783453,75.29,356.21,28,1.2681844979085373
CUST0000939662,0.7778232,276.55,1608.41,15,1.0316399425519613
CUST0000736274,0.77782124,260.61,1285.92,21,1.2159854423292273
CUST0000799194,0.7777857,190.07999999999998,598.02,17,1.9070934082472155
CUST0000746468,0.77778006,35.14,60.209999999999994,15,3.501743896362731
CUST0000086642,0.77777815,132.45,679.43,16,1.1696569182991625
CUST0000580192,0.7777778,128.55,557.27,25,1.384068763794929
CUST0000808581,0.77776694,309.73,1435.09,29,1.2949571107038584
CUST0000893603,0.7777645,307.2,1387.5,17,1.3284324324324324
CUST0000833801,0.77775615,89.22,361.5,17,1.4808298755186722
CUST0000462568,0.7777511,344.63,2009.66,15,1.0289203148791337
CUST0000262625,0.77774763,106.88,91.56,42,7.003931847968545
CUST0000553891,0.77774185,248.15,1315.45,20,1.1318560188528641
CUST0000340751,0.77766407,398.94,2373.05,15,1.0086765976275256
CUST0000461890,0.7776447,130.37,381.06,20,2.052747598803338
CUST0000484066,0.7776399,509.03999999999996,2509.42,11,1.2171099297845716
CUST0000344807,0.7776388,452.48,2502.1,17,1.0850405659246234
CUST0000256480,0.7776365,200.81,1212.49,13,0.9937071645951718
CUST0000571639,0.7776121,64.58,206.32999999999998,18,1.8779624872776621
CUST0000592604,0.7776074,211.11,1213.89,17,1.0434718137557768
CUST0000415442,0.77759254,257.97,1392.61,8,1.1114525962042496
CUST0000262991,0.77756494,389.36,1664.18,11,1.4037904553593963
CUST0000050754,0.7775479,57.61,276.17,17,1.2516203787522178
CUST0000957930,0.77754337,122.58,0.0,27,20.0
CUST0000308557,0.77754134,47.14,108.64999999999999,18,2.603221352968247
CUST0000978588,0.77753365,197.46,1205.68,14,0.9826487957003516
CUST0000302034,0.7775275,140.0,569.49,20,1.4750039509034398
CUST0000833888,0.7775104,310.38,1504.08,27,1.2381522259454285
CUST0000475014,0.77751,43.07,0.0,21,20.0
CUST0000310464,0.77749574,225.01,1250.91,15,1.0792622970477492
CUST0000642407,0.77746165,134.59,630.0,15,1.2818095238095237
CUST0000945332,0.777437,299.2,1598.95,29,1.1227367960223895
CUST0000246035,0.777426,242.16,1125.38,21,1.2910839005491477
CUST0000027165,0.7774244,386.72999999999996,2216.5,22,1.0468666817053913
CUST0000975945,0.7773958,157.70999999999998,1422.36,2,0.6652746140217666
CUST0000039219,0.77738315,208.70999999999998,1235.55,9,1.013524341386427
CUST0000366002,0.7773791,254.78,1372.73,27,1.1136057345581434
CUST0000059716,0.7773763,172.39000000000001,951.15,15,1.0874625453398519
CUST0000477749,0.777376,80.3,201.84,26,2.3870392390011888
CUST0000194031,0.7773467,255.26999999999998,1465.74,14,1.0449465798845634
CUST0000722536,0.77734494,386.04,1953.15,23,1.1858997004838336
CUST0000211772,0.777344,167.25,617.67,20,1.624653941425033
CUST0000763196,0.77732486,312.19,1741.93,16,1.075324496391933
CUST0000771032,0.77732325,246.78,1171.76,23,1.263637604970301
CUST0000699147,0.77730995,280.66,1408.57,17,1.195510340274179
CUST0000526506,0.7773024,119.63000000000001,616.01,24,1.1652083570071916
CUST0000582387,0.77724767,226.49,1411.19,11,0.9629745108738015
CUST0000447835,0.7772304,88.32,331.90000000000003,23,1.5966254896053025
CUST0000679108,0.777211,356.74,2028.27,25,1.0553032880237838
CUST0000477687,0.7771996,572.86,3275.0,19,1.049514503816794
CUST0000606016,0.77719927,66.82,260.23,16,1.5406371286938474
CUST0000508742,0.77719367,194.37,1148.23,12,1.0156675927296797
CUST0000153640,0.7771813,251.52,1206.8,21,1.2505137553861452
CUST0000996299,0.7771752,438.53000000000003,2239.56,22,1.174864705567165
CUST0000947560,0.7771523,217.24,937.41,31,1.390469485070567
CUST0000472190,0.77714586,87.71000000000001,440.48,22,1.1947420995277878
CUST0000188617,0.7771331,379.65999999999997,1748.73,9,1.3026367706850113
CUST0000233340,0.7771171,141.29000000000002,752.59,20,1.1264300615208813
CUST0000363551,0.7771092,383.82000000000005,2227.93,11,1.0336590467384525
CUST0000546018,0.77709,153.75,718.7,22,1.283567552525393
CUST0000971949,0.77707267,224.32,988.93,20,1.3609861163075243
CUST0000361994,0.77705765,243.93,1280.49,12,1.1429843263125836
CUST0000095545,0.77705765,107.25,567.97,17,1.1329823758297093
CUST0000352193,0.7770438,336.9,1848.1200000000001,12,1.0937601454451007
CUST0000053154,0.7770317,219.47,909.36,8,1.4480733702823965
CUST0000625383,0.77702856,108.50999999999999,0.0,15,20.0
CUST0000999195,0.77701104,242.1,1509.33,11,0.962413786249528
CUST0000981483,0.7769964,150.09,537.94,16,1.6740528683496299
CUST0000531445,0.77697104,206.92,645.45,10,1.9234952358819426
CUST0000340010,0.7769699,370.93,1777.1299999999999,35,1.2523450732360604
CUST0000274589,0.77696073,101.25999999999999,458.01,16,1.3265212549944325
CUST0000988158,0.7769381,190.87,987.45,17,1.15977517849005
CUST0000637968,0.77693176,170.71,0.0,21,20.0
CUST0000225700,0.77692384,103.51,238.31,27,2.6061012966304395
CUST0000521127,0.7769085,266.55,1305.56,28,1.2249915744967677
CUST0000398486,0.7768669,339.53000000000003,1731.77,34,1.176357137495164
CUST0000887721,0.7768638,271.38,1189.56,19,1.3688086351255926
CUST0000501347,0.7768624,151.36,755.54,27,1.2020012176721286
CUST0000066647,0.77684224,370.02,2137.05,13,1.038871341335018
CUST0000320556,0.7768328,236.76,1105.25,22,1.2852838724270526
CUST0000881711,0.7768322,226.76000000000002,2204.6,5,0.6171459675224531
CUST0000837094,0.7768089,523.33,3031.94,14,1.0356339505399184
CUST0000005259,0.7768071,102.44,0.0,16,20.0
CUST0000692322,0.7767997,43.19,143.74,15,1.8028384583275356
CUST0000877558,0.7767939,100.8,450.61,16,1.3421805996316103
CUST0000412183,0.77678,235.56,1310.43,14,1.0785467365673862
CUST0000987827,0.7767137,276.64,1603.05,11,1.0354262187704688
CUST0000318359,0.77671254,393.16,724.95,9,3.2539623422304986
CUST0000114233,0.7767066,53.32,178.36,20,1.7936757120430589
CUST0000845009,0.7767039,217.32999999999998,1048.31,38,1.2438877812860698
CUST0000598554,0.7766973,66.84,264.44,19,1.5165633035849344
CUST0000884844,0.7766965,36.44,93.43,20,2.340147704163545
CUST0000128160,0.77669454,359.47,2121.51,9,1.0166438055913005
CUST0000471219,0.77666914,425.64,2405.0,4,1.061887733887734
CUST0000983097,0.77666897,74.48,396.88,18,1.1259826647853257
CUST0000298917,0.7766622,446.06,2120.54,40,1.2621124807831967
CUST0000937298,0.7766583,409.53000000000003,1961.87,56,1.2524683082976957
CUST0000610072,0.7765964,180.16,712.71,46,1.5166898177379298
CUST0000117932,0.77656996,316.04,1841.99,6,1.0294518428438808
CUST0000072469,0.77656126,88.36,0.0,18,20.0
CUST0000071129,0.7765592,117.12,505.34000000000003,24,1.3905885146633947
CUST0000641600,0.7765449,359.52,2155.18,7,1.000900156831448
CUST0000793327,0.776536,429.69,2306.03,11,1.1179993321856176
CUST0000811098,0.7765353,214.14,1086.24,43,1.1828325231992929
CUST0000528506,0.7765347,44.04,69.36,20,3.809688581314879
CUST0000713979,0.776516,243.67000000000002,1342.12,10,1.089336273954639
CUST0000085014,0.7764987,44.43,237.45000000000002,18,1.122678458622868
CUST0000862963,0.7764902,211.16,613.81,6,2.0640914941105555
CUST0000257929,0.7764526,249.98,1140.75,16,1.314819197896121
CUST0000202000,0.77643245,307.03,981.83,31,1.8762718596905774
CUST0000309197,0.77641237,94.56,216.63,40,2.6190278354798506
CUST0000992046,0.7763797,223.1,952.92,44,1.4047349200352601
CUST0000969808,0.77637523,45.82,165.85999999999999,17,1.6575425057277224
CUST0000084029,0.7763606,229.76,1165.7,13,1.1826027279746074
CUST0000798965,0.7763585,84.24,242.20999999999998,20,2.086784195532802
CUST0000250933,0.7763566,211.23000000000002,1311.83,10,0.9661160363766648
CUST0000041707,0.7763404,153.05,703.9,40,1.3045887199886348
CUST0000084865,0.7763289,344.0,1653.31,19,1.2484047153891284
CUST0000856403,0.77632815,393.87,2317.16,19,1.0198777814220856
CUST0000507785,0.7763141,15.91,8.5,14,7.955
CUST0000351673,0.7762941,98.24000000000001,402.87,23,1.4631022414178274
CUST0000990980,0.7762698,250.05,1376.82,14,1.0896849261341353
CUST0000098841,0.77626073,86.53,440.57,18,1.1784279456159068
CUST0000978095,0.77625704,101.75999999999999,411.48,22,1.4838145231846018
CUST0000413527,0.77624995,224.28,1580.5,8,0.8514267636823789
CUST0000132387,0.7762329,224.0,1209.37,12,1.1113224240720376
CUST0000220014,0.77622473,55.89,71.49,31,4.690725975660932
CUST0000675636,0.7762245,280.74,1816.7,7,0.9271976660978697
CUST0000718037,0.7762042,140.34,619.74,16,1.3586988091780423
CUST0000549927,0.7761953,345.43,2141.0099999999998,10,0.9680384491431615
CUST0000092230,0.77618587,286.48,1373.02,16,1.2518972775341948
CUST0000306097,0.77618235,292.89,1545.4,7,1.1371424873819076
CUST0000125327,0.77617395,328.52,1716.23,14,1.1485173898603334
CUST0000078096,0.77614444,248.63,1429.8,10,1.0433487201007134
CUST0000795023,0.7761359,282.37,1021.55,20,1.6584797611472764
CUST0000289546,0.776125,311.76,1478.61,46,1.2650800413902248
CUST0000992231,0.7761212,248.88,888.68,47,1.6803348786964938
CUST0000402842,0.7760983,241.74,1041.54,21,1.3925917391554814
CUST0000211207,0.7760516,38.63,125.39,17,1.8484727649732835
CUST0000047706,0.7760488,107.77,534.08,16,1.2107174955062912
CUST0000893449,0.77604324,331.69,1681.74,12,1.1833814977344892
CUST0000853083,0.7760205,572.14,3469.54,15,0.9894222288833678
CUST0000580699,0.7760047,87.84,348.08,28,1.514134681682372
CUST0000193209,0.7760018,304.84000000000003,947.32,6,1.930752016214162
CUST0000363237,0.77598923,279.66,913.64,8,1.8365658246136334
CUST0000659497,0.77597487,434.59000000000003,2592.11,14,1.005952679477337
CUST0000985993,0.7759737,103.94999999999999,536.36,17,1.1628383921246923
CUST0000033255,0.77594596,239.48,1293.84,12,1.1105546280838434
CUST0000934173,0.77592134,151.21,483.46,23,1.8765978571133084
CUST0000792462,0.7759101,373.71,1815.66,42,1.2349558838108454
